pair_id,team_a_code,team_a_name,team_b_code,team_b_name,pool_key,meetings_count,first_meeting_date,latest_meeting_date,first_winner_code,latest_winner_code,first_point_margin_team_a,latest_point_margin_team_a,margin_shift_team_a,winner_changed
B16BVJVB1NE__B16SYRVB1XL,B16BVJVB1NE,Blast 16 Inferno,B16SYRVB1XL,SVC 16 1 Boys,B16,1,2026-01-18,2026-01-18,B16SYRVB1XL,B16SYRVB1XL,-20.0,-20.0,0.0,False
B16BVJVB2NE__B16LHVBC2NE,B16BVJVB2NE,Blast 16 Pyro,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16,1,2026-01-18,2026-01-18,B16LHVBC2NE,B16LHVBC2NE,-5.0,-5.0,0.0,False
B16BVJVB2NE__B16MVPVA2NE,B16BVJVB2NE,Blast 16 Pyro,B16MVPVA2NE,MVP BOS 16 Blue,B16,1,2025-11-22,2025-11-22,B16MVPVA2NE,B16MVPVA2NE,-22.0,-22.0,0.0,False
B16BVJVB2NE__B16NESVC2NE,B16BVJVB2NE,Blast 16 Pyro,B16NESVC2NE,NE Storm 16 Monsoon,B16,1,2026-01-17,2026-01-17,B16NESVC2NE,B16NESVC2NE,-7.0,-7.0,0.0,False
B16BVJVB2NE__B16PVJVB1NE,B16BVJVB2NE,Blast 16 Pyro,B16PVJVB1NE,PV Boys 16 1,B16,1,2026-01-31,2026-01-31,B16PVJVB1NE,B16PVJVB1NE,-12.0,-12.0,0.0,False
B16BVJVB2NE__B16SAVBC1XL,B16BVJVB2NE,Blast 16 Pyro,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2026-01-31,2026-01-31,B16SAVBC1XL,B16SAVBC1XL,-15.0,-15.0,0.0,False
B16CAPIT1XL__B16CORE12GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16CORE12GE,CORE Boys 16 Titanium,B16,1,2026-02-06,2026-02-06,B16CORE12GE,B16CORE12GE,-15.0,-15.0,0.0,False
B16CAPIT1XL__B16LEGIO1XL,B16CAPIT1XL,CSVC 16 WOLFJAW,B16LEGIO1XL,TeamLVC Boys 16 Black,B16,1,2025-12-20,2025-12-20,B16LEGIO1XL,B16LEGIO1XL,-7.0,-7.0,0.0,False
B16CAPIT1XL__B16LHVBC2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16,1,2026-01-17,2026-01-17,B16CAPIT1XL,B16CAPIT1XL,9.0,9.0,0.0,False
B16CAPIT1XL__B16LIFRY2GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16LIFRY2GE,LI Fury 16 2,B16,1,2026-02-07,2026-02-07,B16CAPIT1XL,B16CAPIT1XL,7.0,7.0,0.0,False
B16CAPIT1XL__B16MCJVB2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16MCJVB2NE,Mill City 16 Royal,B16,1,2025-12-20,2025-12-20,B16CAPIT1XL,B16CAPIT1XL,11.0,11.0,0.0,False
B16CAPIT1XL__B16MVPVA2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16MVPVA2NE,MVP BOS 16 Blue,B16,1,2026-02-06,2026-02-06,B16CAPIT1XL,B16CAPIT1XL,20.0,20.0,0.0,False
B16CAPIT1XL__B16NESVC2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16NESVC2NE,NE Storm 16 Monsoon,B16,1,2026-03-15,2026-03-15,B16CAPIT1XL,B16CAPIT1XL,8.0,8.0,0.0,False
B16CAPIT1XL__B16NEVBC1NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16NEVBC1NE,NEVBC Boys 16.1,B16,1,2025-12-21,2025-12-21,B16CAPIT1XL,B16CAPIT1XL,5.0,5.0,0.0,False
B16CAPIT1XL__B16NEVBC3NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16NEVBC3NE,NEVBC Boys 16 Blue,B16,1,2026-03-14,2026-03-14,B16CAPIT1XL,B16CAPIT1XL,30.0,30.0,0.0,False
B16CAPIT1XL__B16NYCIV2GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16NYCIV2GE,NYC Impact 16U Travel,B16,1,2026-02-08,2026-02-08,B16NYCIV2GE,B16NYCIV2GE,-17.0,-17.0,0.0,False
B16CAPIT1XL__B16PVJVB2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16PVJVB2NE,PV Boys 16 2,B16,1,2026-01-18,2026-01-18,B16CAPIT1XL,B16CAPIT1XL,20.0,20.0,0.0,False
B16CAPIT1XL__B16RRJVB1NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2025-12-20,2025-12-20,B16CAPIT1XL,B16CAPIT1XL,10.0,10.0,0.0,False
B16CAPIT1XL__B16SAVBC1XL,B16CAPIT1XL,CSVC 16 WOLFJAW,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2026-03-15,2026-03-15,B16SAVBC1XL,B16SAVBC1XL,-27.0,-27.0,0.0,False
B16CAPIT1XL__B16SJJVB2NE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16SJJVB2NE,SMASH Boys 16's Fire,B16,1,2025-12-21,2025-12-21,B16SJJVB2NE,B16SJJVB2NE,-8.0,-8.0,0.0,False
B16CAPIT1XL__B16SPTMC3GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16SPTMC3GE,Sportime 16 3,B16,1,2026-02-07,2026-02-07,B16CAPIT1XL,B16CAPIT1XL,8.0,8.0,0.0,False
B16CAPIT1XL__B16SPTMC4GE,B16CAPIT1XL,CSVC 16 WOLFJAW,B16SPTMC4GE,Sportime 16 4,B16,1,2026-02-06,2026-02-06,B16CAPIT1XL,B16CAPIT1XL,8.0,8.0,0.0,False
B16CORE11GE__B16LCVBC1GE,B16CORE11GE,CORE Boys 16 Platinum,B16LCVBC1GE,Legacy Boys 16 National,B16,1,2026-02-07,2026-02-07,B16CORE11GE,B16CORE11GE,11.0,11.0,0.0,False
B16CORE11GE__B16LHVBC1NE,B16CORE11GE,CORE Boys 16 Platinum,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16,1,2026-02-06,2026-02-06,B16CORE11GE,B16CORE11GE,12.0,12.0,0.0,False
B16CORE11GE__B16RRJVB1NE,B16CORE11GE,CORE Boys 16 Platinum,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2026-02-06,2026-02-06,B16CORE11GE,B16CORE11GE,17.0,17.0,0.0,False
B16CORE11GE__B16SJVBC1NE,B16CORE11GE,CORE Boys 16 Platinum,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,1,2026-02-07,2026-02-07,B16CORE11GE,B16CORE11GE,12.0,12.0,0.0,False
B16CORE12GE__B16MVPVA2NE,B16CORE12GE,CORE Boys 16 Titanium,B16MVPVA2NE,MVP BOS 16 Blue,B16,1,2026-02-06,2026-02-06,B16CORE12GE,B16CORE12GE,28.0,28.0,0.0,False
B16CORE12GE__B16SPTMC3GE,B16CORE12GE,CORE Boys 16 Titanium,B16SPTMC3GE,Sportime 16 3,B16,1,2026-02-07,2026-02-07,B16CORE12GE,B16CORE12GE,6.0,6.0,0.0,False
B16CORE12GE__B16SPTMC4GE,B16CORE12GE,CORE Boys 16 Titanium,B16SPTMC4GE,Sportime 16 4,B16,1,2026-02-06,2026-02-06,B16CORE12GE,B16CORE12GE,19.0,19.0,0.0,False
B16CORE12GE__B16SPTMC6GE,B16CORE12GE,CORE Boys 16 Titanium,B16SPTMC6GE,Sportime 16 Lynbrook,B16,1,2026-02-08,2026-02-08,B16SPTMC6GE,B16SPTMC6GE,-7.0,-7.0,0.0,False
B16DIGSV1GE__B16LIFRY2GE,B16DIGSV1GE,Digs Boys 16 Red,B16LIFRY2GE,LI Fury 16 2,B16,1,2026-02-06,2026-02-06,B16DIGSV1GE,B16DIGSV1GE,18.0,18.0,0.0,False
B16DIGSV1GE__B16SPTMC3GE,B16DIGSV1GE,Digs Boys 16 Red,B16SPTMC3GE,Sportime 16 3,B16,1,2026-02-06,2026-02-06,B16DIGSV1GE,B16DIGSV1GE,11.0,11.0,0.0,False
B16DIGSV1GE__B16SPTMC4GE,B16DIGSV1GE,Digs Boys 16 Red,B16SPTMC4GE,Sportime 16 4,B16,1,2026-02-07,2026-02-07,B16DIGSV1GE,B16DIGSV1GE,20.0,20.0,0.0,False
B16DIGSV1GE__B16SPTMC6GE,B16DIGSV1GE,Digs Boys 16 Red,B16SPTMC6GE,Sportime 16 Lynbrook,B16,1,2026-02-07,2026-02-07,B16DIGSV1GE,B16DIGSV1GE,14.0,14.0,0.0,False
B16HKJVB1NE__B16MVPVA1NE,B16HKJVB1NE,Husky 16.1,B16MVPVA1NE,MVP BOS 16 Black,B16,1,2026-01-31,2026-01-31,B16HKJVB1NE,B16HKJVB1NE,5.0,5.0,0.0,False
B16HKJVB1NE__B16NESVC1NE,B16HKJVB1NE,Husky 16.1,B16NESVC1NE,NE Storm 16 Lightning,B16,1,2026-03-14,2026-03-14,B16HKJVB1NE,B16HKJVB1NE,4.0,4.0,0.0,False
B16HKJVB1NE__B16NEVBC1NE,B16HKJVB1NE,Husky 16.1,B16NEVBC1NE,NEVBC Boys 16.1,B16,1,2026-02-01,2026-02-01,B16HKJVB1NE,B16HKJVB1NE,3.0,3.0,0.0,False
B16HKJVB1NE__B16SJJVB2NE,B16HKJVB1NE,Husky 16.1,B16SJJVB2NE,SMASH Boys 16's Fire,B16,1,2026-01-31,2026-01-31,B16HKJVB1NE,B16HKJVB1NE,5.0,5.0,0.0,False
B16HKJVB2NE__B16NEVBC2NE,B16HKJVB2NE,Husky 16.2,B16NEVBC2NE,NEVBC Boys 16.2,B16,1,2026-02-01,2026-02-01,B16NEVBC2NE,B16NEVBC2NE,-16.0,-16.0,0.0,False
B16HKJVB2NE__B16NEVBC3NE,B16HKJVB2NE,Husky 16.2,B16NEVBC3NE,NEVBC Boys 16 Blue,B16,1,2026-03-15,2026-03-15,B16NEVBC3NE,B16NEVBC3NE,-1.0,-1.0,0.0,False
B16HKJVB2NE__B16NEVBC4NE,B16HKJVB2NE,Husky 16.2,B16NEVBC4NE,NEVBC Boys 16 Orange,B16,1,2026-03-14,2026-03-14,B16HKJVB2NE,B16HKJVB2NE,18.0,18.0,0.0,False
B16HKJVB2NE__B16PVJVB1NE,B16HKJVB2NE,Husky 16.2,B16PVJVB1NE,PV Boys 16 1,B16,1,2026-01-31,2026-01-31,B16HKJVB2NE,B16HKJVB2NE,13.0,13.0,0.0,False
B16HKJVB2NE__B16PVJVB2NE,B16HKJVB2NE,Husky 16.2,B16PVJVB2NE,PV Boys 16 2,B16,1,2026-03-14,2026-03-14,B16HKJVB2NE,B16HKJVB2NE,13.0,13.0,0.0,False
B16HKJVB2NE__B16RRJVB3NE,B16HKJVB2NE,Husky 16.2,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2026-03-15,2026-03-15,B16RRJVB3NE,B16RRJVB3NE,-7.0,-7.0,0.0,False
B16JHEAT1GE__B16LHVBC2NE,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16,1,2026-01-31,2026-01-31,B16JHEAT1GE,B16JHEAT1GE,14.0,14.0,0.0,False
B16JHEAT1GE__B16MVPVA2NE,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16MVPVA2NE,MVP BOS 16 Blue,B16,1,2026-01-31,2026-01-31,B16JHEAT1GE,B16JHEAT1GE,19.0,19.0,0.0,False
B16JHEAT1GE__B16NESVC1NE,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16NESVC1NE,NE Storm 16 Lightning,B16,1,2026-01-31,2026-01-31,B16NESVC1NE,B16NESVC1NE,-12.0,-12.0,0.0,False
B16JHEAT1GE__B16RRJVB3NE,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2026-02-01,2026-02-01,B16RRJVB3NE,B16RRJVB3NE,-9.0,-9.0,0.0,False
B16JHEAT1GE__B16SAVBC1XL,B16JHEAT1GE,CJ HEAT 16-1 Boys,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2026-02-01,2026-02-01,B16SAVBC1XL,B16SAVBC1XL,-22.0,-22.0,0.0,False
B16LCVBC1GE__B16LHVBC1NE,B16LCVBC1GE,Legacy Boys 16 National,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16,1,2026-02-08,2026-02-08,B16LHVBC1NE,B16LHVBC1NE,-1.0,-1.0,0.0,False
B16LCVBC1GE__B16LIFRY1GE,B16LCVBC1GE,Legacy Boys 16 National,B16LIFRY1GE,LI Fury 16 1,B16,1,2026-02-06,2026-02-06,B16LIFRY1GE,B16LIFRY1GE,-0.0,-0.0,0.0,False
B16LCVBC1GE__B16MVPVA1NE,B16LCVBC1GE,Legacy Boys 16 National,B16MVPVA1NE,MVP BOS 16 Black,B16,1,2026-02-07,2026-02-07,B16MVPVA1NE,B16MVPVA1NE,-17.0,-17.0,0.0,False
B16LCVBC1GE__B16NYCVA1GE,B16LCVBC1GE,Legacy Boys 16 National,B16NYCVA1GE,NYC VBA 16 Hudson,B16,1,2026-02-06,2026-02-06,B16NYCVA1GE,B16NYCVA1GE,-10.0,-10.0,0.0,False
B16LCVBC1GE__B16SJVBC1NE,B16LCVBC1GE,Legacy Boys 16 National,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,1,2026-02-06,2026-02-06,B16SJVBC1NE,B16SJVBC1NE,-9.0,-9.0,0.0,False
B16LCVBC2GE__B16LIFRY2GE,B16LCVBC2GE,Legacy Boys 16 Premier,B16LIFRY2GE,LI Fury 16 2,B16,1,2026-02-06,2026-02-06,B16LCVBC2GE,B16LCVBC2GE,8.0,8.0,0.0,False
B16LCVBC2GE__B16MVPVA2NE,B16LCVBC2GE,Legacy Boys 16 Premier,B16MVPVA2NE,MVP BOS 16 Blue,B16,1,2026-02-07,2026-02-07,B16LCVBC2GE,B16LCVBC2GE,11.0,11.0,0.0,False
B16LCVBC2GE__B16NYCIV2GE,B16LCVBC2GE,Legacy Boys 16 Premier,B16NYCIV2GE,NYC Impact 16U Travel,B16,1,2026-02-07,2026-02-07,B16NYCIV2GE,B16NYCIV2GE,-11.0,-11.0,0.0,False
B16LEGIO1XL__B16MCJVB1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16MCJVB1NE,Mill City 16's,B16,1,2025-12-21,2025-12-21,B16LEGIO1XL,B16LEGIO1XL,10.0,10.0,0.0,False
B16LEGIO1XL__B16MCJVB2NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16MCJVB2NE,Mill City 16 Royal,B16,1,2025-12-20,2025-12-20,B16LEGIO1XL,B16LEGIO1XL,21.0,21.0,0.0,False
B16LEGIO1XL__B16MVNER1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16MVNER1NE,Meraki VB 16 1,B16,1,2026-01-18,2026-01-18,B16LEGIO1XL,B16LEGIO1XL,17.0,17.0,0.0,False
B16LEGIO1XL__B16NEVBC2NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16NEVBC2NE,NEVBC Boys 16.2,B16,1,2026-03-14,2026-03-14,B16LEGIO1XL,B16LEGIO1XL,18.0,18.0,0.0,False
B16LEGIO1XL__B16PVJVB1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16PVJVB1NE,PV Boys 16 1,B16,1,2026-01-18,2026-01-18,B16LEGIO1XL,B16LEGIO1XL,14.0,14.0,0.0,False
B16LEGIO1XL__B16RRJVB1NE,B16LEGIO1XL,TeamLVC Boys 16 Black,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2025-12-20,2025-12-20,B16LEGIO1XL,B16LEGIO1XL,14.0,14.0,0.0,False
B16LEGIO1XL__B16SAVBC1XL,B16LEGIO1XL,TeamLVC Boys 16 Black,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2025-12-21,2025-12-21,B16LEGIO1XL,B16LEGIO1XL,1.0,1.0,0.0,False
B16LHVBC1NE__B16LIFRY1GE,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16LIFRY1GE,LI Fury 16 1,B16,1,2026-02-07,2026-02-07,B16LIFRY1GE,B16LIFRY1GE,-15.0,-15.0,0.0,False
B16LHVBC1NE__B16MCJVB2NE,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16MCJVB2NE,Mill City 16 Royal,B16,1,2025-11-22,2025-11-22,B16LHVBC1NE,B16LHVBC1NE,6.0,6.0,0.0,False
B16LHVBC1NE__B16MVPVA2NE,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16MVPVA2NE,MVP BOS 16 Blue,B16,1,2025-11-23,2025-11-23,B16LHVBC1NE,B16LHVBC1NE,26.0,26.0,0.0,False
B16LHVBC1NE__B16NEVBC1NE,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16NEVBC1NE,NEVBC Boys 16.1,B16,1,2026-01-31,2026-01-31,B16NEVBC1NE,B16NEVBC1NE,-7.0,-7.0,0.0,False
B16LHVBC1NE__B16NEVBC3NE,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16NEVBC3NE,NEVBC Boys 16 Blue,B16,1,2025-11-22,2025-11-22,B16LHVBC1NE,B16LHVBC1NE,25.0,25.0,0.0,False
B16LHVBC1NE__B16NYCVA1GE,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16NYCVA1GE,NYC VBA 16 Hudson,B16,1,2026-02-07,2026-02-07,B16NYCVA1GE,B16NYCVA1GE,-8.0,-8.0,0.0,False
B16LHVBC1NE__B16RRJVB1NE,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2026-02-06,2026-02-06,B16RRJVB1NE,B16RRJVB1NE,-14.0,-14.0,0.0,False
B16LHVBC1NE__B16RRJVB3NE,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2025-11-23,2025-11-23,B16LHVBC1NE,B16LHVBC1NE,15.0,15.0,0.0,False
B16LHVBC1NE__B16TTVBC1NE,B16LHVBC1NE,LHV Boys 16-1 Valiants,B16TTVBC1NE,SLAM 16 1 Boys,B16,1,2026-02-01,2026-02-01,B16LHVBC1NE,B16LHVBC1NE,8.0,8.0,0.0,False
B16LHVBC2NE__B16NESVC1NE,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16NESVC1NE,NE Storm 16 Lightning,B16,1,2026-01-31,2026-01-31,B16NESVC1NE,B16NESVC1NE,-17.0,-17.0,0.0,False
B16LHVBC2NE__B16NEVBC4NE,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16NEVBC4NE,NEVBC Boys 16 Orange,B16,1,2025-11-22,2025-11-22,B16LHVBC2NE,B16LHVBC2NE,12.0,12.0,0.0,False
B16LHVBC2NE__B16PVJVB1NE,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16PVJVB1NE,PV Boys 16 1,B16,1,2026-02-01,2026-02-01,B16PVJVB1NE,B16PVJVB1NE,-4.0,-4.0,0.0,False
B16LHVBC2NE__B16PVJVB2NE,B16LHVBC2NE,LHV Boys 16-2 Hunters,B16PVJVB2NE,PV Boys 16 2,B16,1,2026-01-17,2026-01-17,B16PVJVB2NE,B16PVJVB2NE,1.0,1.0,0.0,False
B16LIFRY1GE__B16MVPVA1NE,B16LIFRY1GE,LI Fury 16 1,B16MVPVA1NE,MVP BOS 16 Black,B16,1,2026-02-07,2026-02-07,B16LIFRY1GE,B16LIFRY1GE,8.0,8.0,0.0,False
B16LIFRY1GE__B16RRJVB1NE,B16LIFRY1GE,LI Fury 16 1,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2026-02-07,2026-02-07,B16LIFRY1GE,B16LIFRY1GE,5.0,5.0,0.0,False
B16LIFRY1GE__B16SJVBC1NE,B16LIFRY1GE,LI Fury 16 1,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,1,2026-02-06,2026-02-06,B16LIFRY1GE,B16LIFRY1GE,5.0,5.0,0.0,False
B16LIFRY2GE__B16MVPVA2NE,B16LIFRY2GE,LI Fury 16 2,B16MVPVA2NE,MVP BOS 16 Blue,B16,1,2026-02-08,2026-02-08,B16LIFRY2GE,B16LIFRY2GE,8.0,8.0,0.0,False
B16LIFRY2GE__B16SPTMC3GE,B16LIFRY2GE,LI Fury 16 2,B16SPTMC3GE,Sportime 16 3,B16,1,2026-02-06,2026-02-06,B16SPTMC3GE,B16SPTMC3GE,-19.0,-19.0,0.0,False
B16LIFRY2GE__B16SPTMC4GE,B16LIFRY2GE,LI Fury 16 2,B16SPTMC4GE,Sportime 16 4,B16,1,2026-02-07,2026-02-07,B16LIFRY2GE,B16LIFRY2GE,-3.0,-3.0,0.0,False
B16MCJVB1NE__B16MCJVB2NE,B16MCJVB1NE,Mill City 16's,B16MCJVB2NE,Mill City 16 Royal,B16,1,2025-12-21,2025-12-21,B16MCJVB1NE,B16MCJVB1NE,21.0,21.0,0.0,False
B16MCJVB1NE__B16NESVC1NE,B16MCJVB1NE,Mill City 16's,B16NESVC1NE,NE Storm 16 Lightning,B16,1,2025-11-23,2025-11-23,B16MCJVB1NE,B16MCJVB1NE,13.0,13.0,0.0,False
B16MCJVB1NE__B16NYCVA1GE,B16MCJVB1NE,Mill City 16's,B16NYCVA1GE,NYC VBA 16 Hudson,B16,1,2026-01-31,2026-01-31,B16MCJVB1NE,B16MCJVB1NE,6.0,6.0,0.0,False
B16MCJVB1NE__B16RRJVB1NE,B16MCJVB1NE,Mill City 16's,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2026-03-15,2026-03-15,B16MCJVB1NE,B16MCJVB1NE,13.0,13.0,0.0,False
B16MCJVB1NE__B16SAVBC1XL,B16MCJVB1NE,Mill City 16's,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2025-12-20,2025-12-20,B16MCJVB1NE,B16MCJVB1NE,16.0,16.0,0.0,False
B16MCJVB1NE__B16TACCU1GE,B16MCJVB1NE,Mill City 16's,B16TACCU1GE,Accuracy 16 Champ,B16,1,2025-11-23,2025-11-23,B16MCJVB1NE,B16MCJVB1NE,22.0,22.0,0.0,False
B16MCJVB2NE__B16MVPVA2NE,B16MCJVB2NE,Mill City 16 Royal,B16MVPVA2NE,MVP BOS 16 Blue,B16,1,2026-02-01,2026-02-01,B16MCJVB2NE,B16MCJVB2NE,-7.0,-7.0,0.0,False
B16MCJVB2NE__B16NESVC2NE,B16MCJVB2NE,Mill City 16 Royal,B16NESVC2NE,NE Storm 16 Monsoon,B16,1,2026-03-14,2026-03-14,B16NESVC2NE,B16NESVC2NE,-23.0,-23.0,0.0,False
B16MCJVB2NE__B16NEVBC2NE,B16MCJVB2NE,Mill City 16 Royal,B16NEVBC2NE,NEVBC Boys 16.2,B16,1,2026-01-31,2026-01-31,B16NEVBC2NE,B16NEVBC2NE,-27.0,-27.0,0.0,False
B16MCJVB2NE__B16PVJVB1NE,B16MCJVB2NE,Mill City 16 Royal,B16PVJVB1NE,PV Boys 16 1,B16,1,2026-03-14,2026-03-14,B16PVJVB1NE,B16PVJVB1NE,-13.0,-13.0,0.0,False
B16MCJVB2NE__B16RRJVB1NE,B16MCJVB2NE,Mill City 16 Royal,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2025-12-20,2025-12-20,B16RRJVB1NE,B16RRJVB1NE,-29.0,-29.0,0.0,False
B16MVNER1NE__B16NESVC1NE,B16MVNER1NE,Meraki VB 16 1,B16NESVC1NE,NE Storm 16 Lightning,B16,1,2026-01-17,2026-01-17,B16NESVC1NE,B16NESVC1NE,-23.0,-23.0,0.0,False
B16MVNER1NE__B16SYRVB1XL,B16MVNER1NE,Meraki VB 16 1,B16SYRVB1XL,SVC 16 1 Boys,B16,1,2026-01-17,2026-01-17,B16SYRVB1XL,B16SYRVB1XL,-26.0,-26.0,0.0,False
B16MVNER1NE__B16TTVBC1NE,B16MVNER1NE,Meraki VB 16 1,B16TTVBC1NE,SLAM 16 1 Boys,B16,1,2026-01-18,2026-01-18,B16TTVBC1NE,B16TTVBC1NE,-18.0,-18.0,0.0,False
B16MVPVA1NE__B16NESVC1NE,B16MVPVA1NE,MVP BOS 16 Black,B16NESVC1NE,NE Storm 16 Lightning,B16,1,2025-11-22,2025-11-22,B16NESVC1NE,B16NESVC1NE,-2.0,-2.0,0.0,False
B16MVPVA1NE__B16NYCVA1GE,B16MVPVA1NE,MVP BOS 16 Black,B16NYCVA1GE,NYC VBA 16 Hudson,B16,1,2026-02-01,2026-02-01,B16NYCVA1GE,B16NYCVA1GE,-12.0,-12.0,0.0,False
B16MVPVA1NE__B16SJVBC1NE,B16MVPVA1NE,MVP BOS 16 Black,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,1,2026-02-07,2026-02-07,B16MVPVA1NE,B16MVPVA1NE,16.0,16.0,0.0,False
B16MVPVA1NE__B16TACCU1GE,B16MVPVA1NE,MVP BOS 16 Black,B16TACCU1GE,Accuracy 16 Champ,B16,1,2025-11-22,2025-11-22,B16TACCU1GE,B16TACCU1GE,-1.0,-1.0,0.0,False
B16MVPVA1NE__B16TTVBC1NE,B16MVPVA1NE,MVP BOS 16 Black,B16TTVBC1NE,SLAM 16 1 Boys,B16,1,2025-11-23,2025-11-23,B16MVPVA1NE,B16MVPVA1NE,17.0,17.0,0.0,False
B16MVPVA2NE__B16NESVC1NE,B16MVPVA2NE,MVP BOS 16 Blue,B16NESVC1NE,NE Storm 16 Lightning,B16,1,2026-01-31,2026-01-31,B16NESVC1NE,B16NESVC1NE,-20.0,-20.0,0.0,False
B16MVPVA2NE__B16NESVC2NE,B16MVPVA2NE,MVP BOS 16 Blue,B16NESVC2NE,NE Storm 16 Monsoon,B16,1,2025-11-22,2025-11-22,B16NESVC2NE,B16NESVC2NE,-11.0,-11.0,0.0,False
B16MVPVA2NE__B16NEVBC4NE,B16MVPVA2NE,MVP BOS 16 Blue,B16NEVBC4NE,NEVBC Boys 16 Orange,B16,1,2025-11-22,2025-11-22,B16NEVBC4NE,B16NEVBC4NE,5.0,5.0,0.0,False
B16MVPVA2NE__B16NYCIV2GE,B16MVPVA2NE,MVP BOS 16 Blue,B16NYCIV2GE,NYC Impact 16U Travel,B16,1,2026-02-07,2026-02-07,B16NYCIV2GE,B16NYCIV2GE,-30.0,-30.0,0.0,False
B16MVPVA2NE__B16RRJVB3NE,B16MVPVA2NE,MVP BOS 16 Blue,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2025-11-23,2025-11-23,B16RRJVB3NE,B16RRJVB3NE,-8.0,-8.0,0.0,False
B16MVPVA2NE__B16SPTMC4GE,B16MVPVA2NE,MVP BOS 16 Blue,B16SPTMC4GE,Sportime 16 4,B16,1,2026-02-06,2026-02-06,B16SPTMC4GE,B16SPTMC4GE,-15.0,-15.0,0.0,False
B16NESVC1NE__B16NEVBC2NE,B16NESVC1NE,NE Storm 16 Lightning,B16NEVBC2NE,NEVBC Boys 16.2,B16,1,2026-03-14,2026-03-14,B16NESVC1NE,B16NESVC1NE,14.0,14.0,0.0,False
B16NESVC1NE__B16PVJVB1NE,B16NESVC1NE,NE Storm 16 Lightning,B16PVJVB1NE,PV Boys 16 1,B16,1,2026-01-17,2026-01-17,B16NESVC1NE,B16NESVC1NE,9.0,9.0,0.0,False
B16NESVC1NE__B16RRJVB3NE,B16NESVC1NE,NE Storm 16 Lightning,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2026-02-01,2026-02-01,B16NESVC1NE,B16NESVC1NE,16.0,16.0,0.0,False
